h,ffnh,numh,numl,lr,bs,ti,D,N,D/N,loss,smooth loss
960,9368,15,7,0.000691,64,152587,20000000000,214663680,93.16899812767582,2.452272,2.470672651250128
1280,9472,10,10,0.00138,352,55486,40000000000,429260800,93.18344465648856,2.28002,2.2771510258548915
1280,9472,10,10,0.0156,192,101725,40000000000,429260800,93.18344465648856,2.421292,2.454269310706089
1024,9552,16,8,0.0156,64,190734,25000000000,268304384,93.1777544119443,7.122846,7.086536805290222
1280,9472,10,10,0.000691,352,55486,40000000000,429260800,93.18344465648856,2.292771,2.290318215890153
1280,9048,10,13,0.00391,192,127156,50000000000,536872960,93.13190219153522,2.243437,2.233422471637215
1024,9552,16,8,0.0221,32,381469,25000000000,268304384,93.1777544119443,7.162937,7.121558389683552
1280,9048,10,13,0.00138,192,127156,50000000000,536872960,93.13190219153522,2.229454,2.2228011398255805
1280,9048,10,13,0.00781,64,381469,50000000000,536872960,93.13190219153522,2.468581,2.380543285490145
1280,9472,10,10,0.00195,2048,9536,40000000000,429260800,93.18344465648856,2.31988,2.3222935240416964
1280,9048,10,13,0.000345,32,762939,50000000000,536872960,93.13190219153522,2.292076,2.2740475431703704
1024,9552,16,8,0.00195,512,23841,25000000000,268304384,93.1777544119443,2.411945,2.4012665055026106
1280,9472,10,10,0.00781,64,305175,40000000000,429260800,93.18344465648856,2.475475,2.456151889870792
960,9368,15,7,0.000488,1024,9536,20000000000,214663680,93.16899812767582,2.549835,2.5395558565070835
1024,9552,16,8,0.00138,96,127156,25000000000,268304384,93.1777544119443,2.450077,2.400359899241641
960,9368,15,7,0.0111,24,406901,20000000000,214663680,93.16899812767582,2.687451,2.733622662738614
1280,9048,10,13,0.000488,512,47683,50000000000,536872960,93.13190219153522,2.25316,2.24820925128422
1024,9552,16,8,0.00138,64,190734,25000000000,268304384,93.1777544119443,2.461597,2.411928787867843
1024,9552,16,8,0.00391,256,47683,25000000000,268304384,93.1777544119443,2.351223,2.388051161658195
1024,9552,16,8,0.00391,96,127156,25000000000,268304384,93.1777544119443,2.471567,2.4218386538980137
1280,9472,10,10,0.00138,128,152587,40000000000,429260800,93.18344465648856,2.230252,2.286188215135032
1024,9552,16,8,0.000691,16,762939,25000000000,268304384,93.1777544119443,2.389368,2.4956155037097107
960,9368,15,7,0.00781,256,38146,20000000000,214663680,93.16899812767582,2.440518,2.4583555319275847
1280,9472,10,10,0.00276,256,76293,40000000000,429260800,93.18344465648856,2.271352,2.274884919716802
1024,9552,16,8,0.00276,64,190734,25000000000,268304384,93.1777544119443,2.471894,2.423361022255057
1024,9552,16,8,0.0156,1024,11920,25000000000,268304384,93.1777544119443,6.859641,6.856856010121977
1280,9048,10,13,0.00552,352,69358,50000000000,536872960,93.13190219153522,2.250171,2.2380644305436004
1280,9472,10,10,0.00276,32,610351,40000000000,429260800,93.18344465648856,2.386617,2.396814170107464
960,9368,15,7,0.0156,64,152587,20000000000,214663680,93.16899812767582,2.646775,2.66868041599839
1024,9552,16,8,0.00781,352,34679,25000000000,268304384,93.1777544119443,2.404399,2.417143762885994
1280,9048,10,13,0.00276,512,47683,50000000000,536872960,93.13190219153522,2.224745,2.2214346122598583
1280,9472,10,10,0.00552,32,610351,40000000000,429260800,93.18344465648856,2.531808,2.535141985222483
960,9368,15,7,0.00781,16,610351,20000000000,214663680,93.16899812767582,2.728677,2.7587470959863505
1280,9472,10,10,0.00552,2048,9536,40000000000,429260800,93.18344465648856,2.342384,2.3452803292061564
1024,9552,16,8,0.0156,512,23841,25000000000,268304384,93.1777544119443,7.154277,7.141670426089637
1280,9048,10,13,0.000691,352,69358,50000000000,536872960,93.13190219153522,2.24364,2.235241057248085
1024,9552,16,8,0.000488,256,47683,25000000000,268304384,93.1777544119443,2.388279,2.4254943742053903
960,9368,15,7,0.0221,96,101725,20000000000,214663680,93.16899812767582,7.023315,7.018282550686113
960,9368,15,7,0.000488,512,19073,20000000000,214663680,93.16899812767582,2.489049,2.5054536040600834
960,9368,15,7,0.00552,512,19073,20000000000,214663680,93.16899812767582,2.454207,2.470369713797987
1280,9472,10,10,0.00138,32,610351,40000000000,429260800,93.18344465648856,2.34052,2.3559115855403747
1280,9472,10,10,0.00276,1024,19073,40000000000,429260800,93.18344465648856,2.318545,2.302240463215175
1024,9552,16,8,0.000691,128,95367,25000000000,268304384,93.1777544119443,2.435603,2.410138522106676
1280,9048,10,13,0.0156,512,47683,50000000000,536872960,93.13190219153522,2.499677,2.4960225061535657
1280,9472,10,10,0.00391,512,38146,40000000000,429260800,93.18344465648856,2.272081,2.2822692491042487
1280,9472,10,10,0.0156,352,55486,40000000000,429260800,93.18344465648856,2.493569,2.4971715032782025
960,9368,15,7,0.00552,128,76293,20000000000,214663680,93.16899812767582,2.522601,2.468513906697094
1280,9472,10,10,0.00391,128,152587,40000000000,429260800,93.18344465648856,2.246628,2.3056052239359413
1280,9472,10,10,0.000488,512,38146,40000000000,429260800,93.18344465648856,2.295495,2.306587497850129
1024,9552,16,8,0.00391,16,762939,25000000000,268304384,93.1777544119443,2.564569,2.6772867231381765
960,9368,15,7,0.00781,96,101725,20000000000,214663680,93.16899812767582,2.478249,2.5052873906111315
1024,9552,16,8,0.00195,256,47683,25000000000,268304384,93.1777544119443,2.355476,2.39297422759449
1280,9472,10,10,0.000488,1024,19073,40000000000,429260800,93.18344465648856,2.341929,2.325951637292921
960,9368,15,7,0.00138,1024,9536,20000000000,214663680,93.16899812767582,2.506747,2.496329791504857
1280,9048,10,13,0.00195,1024,23841,50000000000,536872960,93.13190219153522,2.229222,2.237842696349526
1280,9048,10,13,0.00391,736,33171,50000000000,536872960,93.13190219153522,2.236434,2.227182253084035
1280,9472,10,10,0.00138,1024,19073,40000000000,429260800,93.18344465648856,2.320826,2.304485547982825
1280,9048,10,13,0.0111,1024,23841,50000000000,536872960,93.13190219153522,7.106983,7.103073439534223
1280,9048,10,13,0.000977,128,190734,50000000000,536872960,93.13190219153522,2.22778,2.22822164878581
960,9368,15,7,0.000488,32,305175,20000000000,214663680,93.16899812767582,2.442447,2.4944539227616547
1280,9048,10,13,0.00276,352,69358,50000000000,536872960,93.13190219153522,2.226284,2.217084968926877
1024,9552,16,8,0.000977,352,34679,25000000000,268304384,93.1777544119443,2.397664,2.411873066003882
1280,9472,10,10,0.00781,352,55486,40000000000,429260800,93.18344465648856,2.31779,2.3178819308082788
1024,9552,16,8,0.00552,512,23841,25000000000,268304384,93.1777544119443,2.406828,2.3964515807329883
1280,9048,10,13,0.0111,352,69358,50000000000,536872960,93.13190219153522,2.353235,2.34012466762905
1280,9048,10,13,0.0111,64,381469,50000000000,536872960,93.13190219153522,2.558748,2.4697199232674647
1280,9048,10,13,0.00781,1024,23841,50000000000,536872960,93.13190219153522,2.257736,2.2664991785628463
960,9368,15,7,0.00391,1024,9536,20000000000,214663680,93.16899812767582,2.485996,2.476542663325646
1024,9552,16,8,0.0111,64,190734,25000000000,268304384,93.1777544119443,2.62446,2.5754973023668306
1280,9048,10,13,0.0111,736,33171,50000000000,536872960,93.13190219153522,2.286203,2.2753641866841816
960,9368,15,7,0.00138,64,152587,20000000000,214663680,93.16899812767582,2.445543,2.465232779738326
1280,9472,10,10,0.00552,96,203450,40000000000,429260800,93.18344465648856,2.314042,2.338329059317628
960,9368,15,7,0.00138,512,19073,20000000000,214663680,93.16899812767582,2.45591,2.471975076211664
1280,9472,10,10,0.0156,256,76293,40000000000,429260800,93.18344465648856,2.473246,2.4847260279563472
1280,9048,10,13,0.00781,32,762939,50000000000,536872960,93.13190219153522,2.473049,2.463780248810466
1280,9472,10,10,0.00195,352,55486,40000000000,429260800,93.18344465648856,2.277783,2.2749246284078555
1280,9472,10,10,0.00552,352,55486,40000000000,429260800,93.18344465648856,2.286335,2.285542653077666
1280,9472,10,10,0.00552,64,305175,40000000000,429260800,93.18344465648856,2.394047,2.375754748422897
1024,9552,16,8,0.00195,64,190734,25000000000,268304384,93.1777544119443,2.468662,2.417783767297378
1280,9048,10,13,0.00552,736,33171,50000000000,536872960,93.13190219153522,2.254265,2.243918306041955
1280,9472,10,10,0.000977,256,76293,40000000000,429260800,93.18344465648856,2.280617,2.2820646573810954
1024,9552,16,8,0.00552,192,63578,25000000000,268304384,93.1777544119443,2.39281,2.400455045809137
1024,9552,16,8,0.00195,1024,11920,25000000000,268304384,93.1777544119443,2.430014,2.4195512870299907
1280,9048,10,13,0.0156,64,381469,50000000000,536872960,93.13190219153522,11.09227,11.09277235123593
960,9368,15,7,0.00195,64,152587,20000000000,214663680,93.16899812767582,2.453401,2.470139155755103
1280,9048,10,13,0.00138,64,381469,50000000000,536872960,93.13190219153522,2.346557,2.255829816257876
1280,9048,10,13,0.00552,256,95367,50000000000,536872960,93.13190219153522,2.248163,2.2439792018784472
1280,9048,10,13,0.000488,32,762939,50000000000,536872960,93.13190219153522,2.295886,2.276512612692085
1024,9552,16,8,0.0221,64,190734,25000000000,268304384,93.1777544119443,6.464159,6.392981930638964
1280,9048,10,13,0.000691,32,762939,50000000000,536872960,93.13190219153522,2.30087,2.280650715368921
1280,9048,10,13,0.00195,512,47683,50000000000,536872960,93.13190219153522,2.223174,2.218863022800885
1024,9552,16,8,0.0111,192,63578,25000000000,268304384,93.1777544119443,2.446766,2.454430652173824
1280,9048,10,13,0.0156,736,33171,50000000000,536872960,93.13190219153522,6.450153,6.4393900599080345
1024,9552,16,8,0.0221,256,47683,25000000000,268304384,93.1777544119443,6.631908,6.651625351617456
1024,9552,16,8,0.00138,32,381469,25000000000,268304384,93.1777544119443,2.385466,2.4511587041236167
960,9368,15,7,0.00552,96,101725,20000000000,214663680,93.16899812767582,2.455462,2.483029431021296
1280,9048,10,13,0.00138,352,69358,50000000000,536872960,93.13190219153522,2.230272,2.222078460792809
1280,9048,10,13,0.00391,128,190734,50000000000,536872960,93.13190219153522,2.254279,2.2526083680493176
960,9368,15,7,0.0111,64,152587,20000000000,214663680,93.16899812767582,2.630713,2.6512168598567705
1280,9048,10,13,0.000977,192,127156,50000000000,536872960,93.13190219153522,2.231324,2.2256284787395484
1280,9048,10,13,0.00138,256,95367,50000000000,536872960,93.13190219153522,2.219124,2.2210997793495766
1024,9552,16,8,0.00138,1024,11920,25000000000,268304384,93.1777544119443,2.441184,2.4306402802745617
1280,9472,10,10,0.000488,2048,9536,40000000000,429260800,93.18344465648856,2.357467,2.360174857701563
960,9368,15,7,0.00276,64,152587,20000000000,214663680,93.16899812767582,2.460922,2.4766715119998257
960,9368,15,7,0.0156,128,76293,20000000000,214663680,93.16899812767582,2.672587,2.6179906614510786
960,9368,15,7,0.000977,256,38146,20000000000,214663680,93.16899812767582,2.445514,2.464543394528712
1024,9552,16,8,0.00552,96,127156,25000000000,268304384,93.1777544119443,2.489923,2.440627342616423
960,9368,15,7,0.00138,24,406901,20000000000,214663680,93.16899812767582,2.474348,2.5222551019089545
1280,9472,10,10,0.0111,352,55486,40000000000,429260800,93.18344465648856,2.33551,2.335664368613896
960,9368,15,7,0.00391,64,152587,20000000000,214663680,93.16899812767582,2.47108,2.4887443750599645
1024,9552,16,8,0.00138,128,95367,25000000000,268304384,93.1777544119443,2.425831,2.399229025841981
1024,9552,16,8,0.00195,16,762939,25000000000,268304384,93.1777544119443,2.43923,2.5494843129956783
1024,9552,16,8,0.000691,352,34679,25000000000,268304384,93.1777544119443,2.410933,2.4230524003757337
1024,9552,16,8,0.00781,128,95367,25000000000,268304384,93.1777544119443,2.460743,2.434043764225979
1280,9048,10,13,0.0111,192,127156,50000000000,536872960,93.13190219153522,2.334436,2.3206999110628344
1024,9552,16,8,0.00552,64,190734,25000000000,268304384,93.1777544119443,2.520046,2.4718969057322586
960,9368,15,7,0.000977,32,305175,20000000000,214663680,93.16899812767582,2.450245,2.4952389415816514
1280,9472,10,10,0.00552,128,152587,40000000000,429260800,93.18344465648856,2.260891,2.318459080174721
1280,9048,10,13,0.000977,32,762939,50000000000,536872960,93.13190219153522,2.310913,2.292045536784466
1280,9048,10,13,0.000345,64,381469,50000000000,536872960,93.13190219153522,2.336362,2.247233674430822
1280,9048,10,13,0.00391,2048,11920,50000000000,536872960,93.13190219153522,2.282439,2.2758593719954523
1024,9552,16,8,0.00781,64,190734,25000000000,268304384,93.1777544119443,2.582684,2.5331752430680066
1280,9472,10,10,0.00276,64,305175,40000000000,429260800,93.18344465648856,2.349815,2.3319880263835
960,9368,15,7,0.0111,16,610351,20000000000,214663680,93.16899812767582,2.735737,2.7667455408505504
960,9368,15,7,0.0111,32,305175,20000000000,214663680,93.16899812767582,2.68172,2.721871657454377
1280,9472,10,10,0.00391,352,55486,40000000000,429260800,93.18344465648856,2.280967,2.279660390082384
960,9368,15,7,0.00195,96,101725,20000000000,214663680,93.16899812767582,2.42812,2.457281611410718
1024,9552,16,8,0.000488,32,381469,25000000000,268304384,93.1777544119443,2.366621,2.4388166105751026
960,9368,15,7,0.00391,32,305175,20000000000,214663680,93.16899812767582,2.507806,2.552419276702451
1280,9048,10,13,0.000345,128,190734,50000000000,536872960,93.13190219153522,2.238764,2.241407886001546
1280,9472,10,10,0.0111,32,610351,40000000000,429260800,93.18344465648856,2.522942,2.5282282616808827
1280,9472,10,10,0.000691,256,76293,40000000000,429260800,93.18344465648856,2.286332,2.28702351615598
1024,9552,16,8,0.0156,256,47683,25000000000,268304384,93.1777544119443,2.490239,2.529375033114563
1280,9472,10,10,0.00138,96,203450,40000000000,429260800,93.18344465648856,2.267048,2.294605022376958
1280,9048,10,13,0.00552,512,47683,50000000000,536872960,93.13190219153522,2.240936,2.237551337294568
1280,9048,10,13,0.00195,2048,11920,50000000000,536872960,93.13190219153522,2.272242,2.265281989210292
1024,9552,16,8,0.00391,192,63578,25000000000,268304384,93.1777544119443,2.384516,2.3932014638352928
1024,9552,16,8,0.000977,64,190734,25000000000,268304384,93.1777544119443,2.459261,2.409484897141265
960,9368,15,7,0.00195,24,406901,20000000000,214663680,93.16899812767582,2.491533,2.537550128847655
1280,9472,10,10,0.00276,192,101725,40000000000,429260800,93.18344465648856,2.247556,2.280188282224493
1280,9472,10,10,0.0156,1024,19073,40000000000,429260800,93.18344465648856,6.932611,6.9286403542675945
960,9368,15,7,0.000691,32,305175,20000000000,214663680,93.16899812767582,2.44266,2.4934679785622835
960,9368,15,7,0.000488,96,101725,20000000000,214663680,93.16899812767582,2.445467,2.47574029805135
1280,9472,10,10,0.000977,128,152587,40000000000,429260800,93.18344465648856,2.22903,2.287964455319856
1280,9048,10,13,0.0111,256,95367,50000000000,536872960,93.13190219153522,2.315142,2.307530865702406
960,9368,15,7,0.0221,128,76293,20000000000,214663680,93.16899812767582,2.763548,2.707326414920294
1024,9552,16,8,0.00781,1024,11920,25000000000,268304384,93.1777544119443,2.434228,2.4237355971914862
1280,9048,10,13,0.000488,256,95367,50000000000,536872960,93.13190219153522,2.23774,2.2390608386359854
1280,9048,10,13,0.00195,128,190734,50000000000,536872960,93.13190219153522,2.234125,2.2327822128453367
1280,9472,10,10,0.00138,2048,9536,40000000000,429260800,93.18344465648856,2.330243,2.3328246197184432
1024,9552,16,8,0.00391,1024,11920,25000000000,268304384,93.1777544119443,2.424637,2.4143958825601457
1280,9048,10,13,0.00276,64,381469,50000000000,536872960,93.13190219153522,2.373051,2.2843394119722205
960,9368,15,7,0.0156,32,305175,20000000000,214663680,93.16899812767582,5.815404,5.8375570429812536
1280,9048,10,13,0.00781,512,47683,50000000000,536872960,93.13190219153522,2.278939,2.27546765024629
960,9368,15,7,0.0221,64,152587,20000000000,214663680,93.16899812767582,6.29287,6.268160665873152
1280,9472,10,10,0.00195,512,38146,40000000000,429260800,93.18344465648856,2.272786,2.283263497912189
1280,9472,10,10,0.00781,96,203450,40000000000,429260800,93.18344465648856,2.352856,2.3771192580168665
1024,9552,16,8,0.00391,32,381469,25000000000,268304384,93.1777544119443,2.465666,2.517742189038492
1024,9552,16,8,0.00391,512,23841,25000000000,268304384,93.1777544119443,2.399206,2.3882177706300136
960,9368,15,7,0.00276,512,19073,20000000000,214663680,93.16899812767582,2.433714,2.450501915457428
1280,9048,10,13,0.00276,2048,11920,50000000000,536872960,93.13190219153522,2.2776,2.2708141743252903
1024,9552,16,8,0.0111,16,762939,25000000000,268304384,93.1777544119443,2.640882,2.754975179483152
960,9368,15,7,0.00276,1024,9536,20000000000,214663680,93.16899812767582,2.484759,2.4747491493486
1280,9048,10,13,0.00138,1024,23841,50000000000,536872960,93.13190219153522,2.231808,2.2404197360400104
1280,9048,10,13,0.0111,128,190734,50000000000,536872960,93.13190219153522,2.382172,2.38276555519606
1280,9472,10,10,0.00552,1024,19073,40000000000,429260800,93.18344465648856,2.340838,2.323972628102978
960,9368,15,7,0.00552,32,305175,20000000000,214663680,93.16899812767582,2.535059,2.581302761523097
1280,9048,10,13,0.0156,352,69358,50000000000,536872960,93.13190219153522,2.42011,2.405376900795364
1024,9552,16,8,0.0156,352,34679,25000000000,268304384,93.1777544119443,2.526634,2.538226805567981
1280,9472,10,10,0.00276,352,55486,40000000000,429260800,93.18344465648856,2.279678,2.2780288670079822
1024,9552,16,8,0.00552,1024,11920,25000000000,268304384,93.1777544119443,2.437079,2.4266177977135546
1024,9552,16,8,0.000488,96,127156,25000000000,268304384,93.1777544119443,2.466698,2.4158796266199167
