N,N_no_emb,D,C,C_no_emb,C_6ND,C_6ND_no_emb,portion_steps_elapsed,train_tokens,total_steps,current_steps,total_epochs,current_epoch,peak_lr,loss
418819968,302624640,805306368,2023670323669893120,1462233298248400896,2023670323655737344,1462233298234245120,0.128,805306368,6000,768,47,6,0.0004,3.874782620696351
418819968,302624640,939524096,2360948710945849344,1705938847954108416,2360948710931693568,1705938847939952640,0.1493333333333333,939524096,6000,896,47,7,0.0004,3.790529068442993
418819968,302624640,1073741824,2698227098221805568,1949644397659815936,2698227098207649792,1949644397645660160,0.1706666666666666,1073741824,6000,1024,47,8,0.0004,3.722571679973044
418819968,302624640,1207959552,3035505485497761792,2193349947365523456,3035505485483606016,2193349947351367680,0.192,1207959552,6000,1152,47,9,0.0004,3.6668705024058
418819968,302624640,1342177280,3372783872773718016,2437055497071230976,3372783872759562240,2437055497057075200,0.2133333333333333,1342177280,6000,1280,47,10,0.0004,3.6204267195425928
418819968,302624640,1476395008,3710062260049674240,2680761046776938496,3710062260035518464,2680761046762782720,0.2346666666666666,1476395008,6000,1408,47,11,0.0004,3.5790641476633027
418819968,302624640,1610612736,4047340647325630464,2924466596482646016,4047340647311474688,2924466596468490240,0.256,1610612736,6000,1536,47,12,0.0004,3.5428166915662587
418819968,302624640,1744830464,4384619034601586688,3168172146188353536,4384619034587430912,3168172146174197760,0.2773333333333333,1744830464,6000,1664,47,13,0.0004,3.5140769047429785
418819968,302624640,1879048192,4721897421877542912,3411877695894061056,4721897421863387136,3411877695879905280,0.2986666666666667,1879048192,6000,1792,47,14,0.0004,3.485095898155123
418819968,302624640,2013265920,5059175809153499136,3655583245599768576,5059175809139343360,3655583245585612800,0.32,2013265920,6000,1920,47,15,0.0004,3.461635773535818
418819968,302624640,2147483648,5396454196429455360,3899288795305476096,5396454196415299584,3899288795291320320,0.3413333333333333,2147483648,6000,2048,47,16,0.0004,3.43896358856
418819968,302624640,2281701376,5733732583705411584,4142994345011183616,5733732583691255808,4142994344997027840,0.3626666666666667,2281701376,6000,2176,47,17,0.0004,3.417773844324984
418819968,302624640,2415919104,6071010970981367808,4386699894716891136,6071010970967212032,4386699894702735360,0.384,2415919104,6000,2304,47,18,0.0004,3.40042422816623
418819968,302624640,2550136832,6408289358257324032,4630405444422598656,6408289358243168256,4630405444408442880,0.4053333333333333,2550136832,6000,2432,47,19,0.0004,3.382147129625082
418819968,302624640,2684354560,6745567745533280256,4874110994128306176,6745567745519124480,4874110994114150400,0.4266666666666667,2684354560,6000,2560,47,20,0.0004,3.3652156472671777
418819968,302624640,2818572288,7082846132809236480,5117816543834013696,7082846132795080704,5117816543819857920,0.448,2818572288,6000,2688,47,21,0.0004,3.349653306067921
418819968,302624640,2952790016,7420124520085192704,5361522093539721216,7420124520071036928,5361522093525565440,0.4693333333333333,2952790016,6000,2816,47,22,0.0004,3.335068432497792
418819968,302624640,3087007744,7757402907361148928,5605227643245428736,7757402907346993152,5605227643231272960,0.4906666666666666,3087007744,6000,2944,47,23,0.0004,3.3211122599896044
418819968,302624640,3221225472,8094681294637105152,5848933192951136256,8094681294622949376,5848933192936980480,0.512,3221225472,6000,3072,47,24,0.0004,3.308277900563553
418819968,302624640,3355443200,8431959681913061376,6092638742656843776,8431959681898905600,6092638742642688000,0.5333333333333333,3355443200,6000,3200,47,25,0.0004,3.2964568054303527
418819968,302624640,3489660928,8769238069189017600,6336344292362551296,8769238069174861824,6336344292348395520,0.5546666666666666,3489660928,6000,3328,47,26,0.0004,3.2845765977399424
418819968,302624640,3623878656,9106516456464973824,6580049842068258816,9106516456450818048,6580049842054103040,0.576,3623878656,6000,3456,47,27,0.0004,3.273553411127068
418819968,302624640,3758096384,9443794843740930048,6823755391773966336,9443794843726774272,6823755391759810560,0.5973333333333334,3758096384,6000,3584,47,28,0.0004,3.262995216064155
418819968,302624640,3892314112,9781073231016886272,7067460941479673856,9781073231002730496,7067460941465518080,0.6186666666666667,3892314112,6000,3712,47,29,0.0004,3.2538936730707064
418819968,302624640,4026531840,10118351618292842496,7311166491185381376,10118351618278686720,7311166491171225600,0.64,4026531840,6000,3840,47,30,0.0004,3.2441209744429216
418819968,302624640,4160749568,10455630005568798720,7554872040891088896,10455630005554642944,7554872040876933120,0.6613333333333333,4160749568,6000,3968,47,31,0.0004,3.2358950183261186
418819968,302624640,4294967296,10792908392844754944,7798577590596796416,10792908392830599168,7798577590582640640,0.6826666666666666,4294967296,6000,4096,47,32,0.0004,3.227861866937019
418819968,302624640,4429185024,11130186780120711168,8042283140302503936,11130186780106555392,8042283140288348160,0.704,4429185024,6000,4224,47,33,0.0004,3.2200687647564337
418819968,302624640,4563402752,11467465167396667392,8285988690008211456,11467465167382511616,8285988689994055680,0.7253333333333334,4563402752,6000,4352,47,34,0.0004,3.2128418053034693
418819968,302624640,4697620480,11804743554672623616,8529694239713918976,11804743554658467840,8529694239699763200,0.7466666666666667,4697620480,6000,4480,47,35,0.0004,3.2060091571183875
418819968,302624640,4831838208,12142021941948579840,8773399789419626496,12142021941934424064,8773399789405470720,0.768,4831838208,6000,4608,47,36,0.0004,3.2000461880816147
418819968,302624640,4966055936,12479300329224536064,9017105339125334016,12479300329210380288,9017105339111178240,0.7893333333333333,4966055936,6000,4736,47,37,0.0004,3.1941079990938306
418819968,302624640,5100273664,12816578716500492288,9260810888831041536,12816578716486336512,9260810888816885760,0.8106666666666666,5100273664,6000,4864,47,38,0.0004,3.188896204577759
418819968,302624640,5234491392,13153857103776448512,9504516438536749056,13153857103762292736,9504516438522593280,0.832,5234491392,6000,4992,47,39,0.0004,3.183839589706622
418819968,302624640,5368709120,13491135491052404736,9748221988242456576,13491135491038248960,9748221988228300800,0.8533333333333334,5368709120,6000,5120,47,40,0.0004,3.1794982220744714
418819968,302624640,5502926848,13828413878328360960,9991927537948164096,13828413878314205184,9991927537934008320,0.8746666666666667,5502926848,6000,5248,47,41,0.0004,3.1753806092310697
418819968,302624640,5637144576,14165692265604317184,10235633087653871616,14165692265590161408,10235633087639715840,0.896,5637144576,6000,5376,47,42,0.0004,3.171719572041184
418819968,302624640,5771362304,14502970652880273408,10479338637359579136,14502970652866117632,10479338637345423360,0.9173333333333332,5771362304,6000,5504,47,43,0.0004,3.1684351230505854
418819968,302624640,5905580032,14840249040156229632,10723044187065286656,14840249040142073856,10723044187051130880,0.9386666666666666,5905580032,6000,5632,47,44,0.0004,3.1655499633634463
418819968,302624640,6039797760,15177527427432185856,10966749736770994176,15177527427418030080,10966749736756838400,0.96,6039797760,6000,5760,47,45,0.0004,3.162709517055191
418819968,302624640,6174015488,15514805814708142080,11210455286476701696,15514805814693986304,11210455286462545920,0.9813333333333332,6174015488,6000,5888,47,46,0.0004,3.160580149386078
418819968,302624640,6291456000,15809924403574603776,11423697642469195776,15809924403560448000,11423697642455040000,1.0,6291456000,6000,6000,47,47,0.0004,3.158896503271535
418819968,302624640,134217728,337278387290112000,243705549719863296,337278387275956224,243705549705707520,0.0213333333333333,134217728,6000,128,47,1,0.002,5.9961431075353175
418819968,302624640,268435456,674556774566068224,487411099425570816,674556774551912448,487411099411415040,0.0426666666666666,268435456,6000,256,47,2,0.002,5.13365028752014
418819968,302624640,402653184,1011835161842024448,731116649131278336,1011835161827868672,731116649117122560,0.064,402653184,6000,384,47,3,0.002,4.49673777341377
418819968,302624640,536870912,1349113549117980672,974822198836985856,1349113549103824896,974822198822830080,0.0853333333333333,536870912,6000,512,47,4,0.002,4.1169764758087695
418819968,302624640,671088640,1686391936393936896,1218527748542693376,1686391936379781120,1218527748528537600,0.1066666666666666,671088640,6000,640,47,5,0.002,3.904964989516884
418819968,302624640,805306368,2023670323669893120,1462233298248400896,2023670323655737344,1462233298234245120,0.128,805306368,6000,768,47,6,0.002,3.7753938145469874
418819968,302624640,939524096,2360948710945849344,1705938847954108416,2360948710931693568,1705938847939952640,0.1493333333333333,939524096,6000,896,47,7,0.002,3.685060596908442
418819968,302624640,1073741824,2698227098221805568,1949644397659815936,2698227098207649792,1949644397645660160,0.1706666666666666,1073741824,6000,1024,47,8,0.002,3.62035510793794
418819968,302624640,1207959552,3035505485497761792,2193349947365523456,3035505485483606016,2193349947351367680,0.192,1207959552,6000,1152,47,9,0.002,3.557307496550493
418819968,302624640,1342177280,3372783872773718016,2437055497071230976,3372783872759562240,2437055497057075200,0.2133333333333333,1342177280,6000,1280,47,10,0.002,3.514182453975081
418819968,302624640,1476395008,3710062260049674240,2680761046776938496,3710062260035518464,2680761046762782720,0.2346666666666666,1476395008,6000,1408,47,11,0.002,3.4727747275028378
418819968,302624640,1610612736,4047340647325630464,2924466596482646016,4047340647311474688,2924466596468490240,0.256,1610612736,6000,1536,47,12,0.002,3.438617246341892
418819968,302624640,1744830464,4384619034601586688,3168172146188353536,4384619034587430912,3168172146174197760,0.2773333333333333,1744830464,6000,1664,47,13,0.002,3.411888753180392
418819968,302624640,1879048192,4721897421877542912,3411877695894061056,4721897421863387136,3411877695879905280,0.2986666666666667,1879048192,6000,1792,47,14,0.002,3.385163614526391
418819968,302624640,2013265920,5059175809153499136,3655583245599768576,5059175809139343360,3655583245585612800,0.32,2013265920,6000,1920,47,15,0.002,3.362543578026816
418819968,302624640,2147483648,5396454196429455360,3899288795305476096,5396454196415299584,3899288795291320320,0.3413333333333333,2147483648,6000,2048,47,16,0.002,3.338015941204503
418819968,302624640,2281701376,5733732583705411584,4142994345011183616,5733732583691255808,4142994344997027840,0.3626666666666667,2281701376,6000,2176,47,17,0.002,3.319141738698818
418819968,302624640,2415919104,6071010970981367808,4386699894716891136,6071010970967212032,4386699894702735360,0.384,2415919104,6000,2304,47,18,0.002,3.300913464976474
418819968,302624640,2550136832,6408289358257324032,4630405444422598656,6408289358243168256,4630405444408442880,0.4053333333333333,2550136832,6000,2432,47,19,0.002,3.284592211828567
418819968,302624640,2684354560,6745567745533280256,4874110994128306176,6745567745519124480,4874110994114150400,0.4266666666666667,2684354560,6000,2560,47,20,0.002,3.2684408593922853
418819968,302624640,2818572288,7082846132809236480,5117816543834013696,7082846132795080704,5117816543819857920,0.448,2818572288,6000,2688,47,21,0.002,3.252269385382533
418819968,302624640,2952790016,7420124520085192704,5361522093539721216,7420124520071036928,5361522093525565440,0.4693333333333333,2952790016,6000,2816,47,22,0.002,3.2381753959925845
418819968,302624640,3087007744,7757402907361148928,5605227643245428736,7757402907346993152,5605227643231272960,0.4906666666666666,3087007744,6000,2944,47,23,0.002,3.224472010275349
418819968,302624640,3221225472,8094681294637105152,5848933192951136256,8094681294622949376,5848933192936980480,0.512,3221225472,6000,3072,47,24,0.002,3.227364177349955
418819968,302624640,3355443200,8431959681913061376,6092638742656843776,8431959681898905600,6092638742642688000,0.5333333333333333,3355443200,6000,3200,47,25,0.002,3.2007723512360826
418819968,302624640,3489660928,8769238069189017600,6336344292362551296,8769238069174861824,6336344292348395520,0.5546666666666666,3489660928,6000,3328,47,26,0.002,3.189023935701698
418819968,302624640,3623878656,9106516456464973824,6580049842068258816,9106516456450818048,6580049842054103040,0.576,3623878656,6000,3456,47,27,0.002,3.178012922988273
418819968,302624640,3758096384,9443794843740930048,6823755391773966336,9443794843726774272,6823755391759810560,0.5973333333333334,3758096384,6000,3584,47,28,0.002,3.1659412268782035
418819968,302624640,3892314112,9781073231016886272,7067460941479673856,9781073231002730496,7067460941465518080,0.6186666666666667,3892314112,6000,3712,47,29,0.002,3.1558594004018232
418819968,302624640,4026531840,10118351618292842496,7311166491185381376,10118351618278686720,7311166491171225600,0.64,4026531840,6000,3840,47,30,0.002,3.145831802044995
418819968,302624640,4160749568,10455630005568798720,7554872040891088896,10455630005554642944,7554872040876933120,0.6613333333333333,4160749568,6000,3968,47,31,0.002,3.1363254877505824
418819968,302624640,4294967296,10792908392844754944,7798577590596796416,10792908392830599168,7798577590582640640,0.6826666666666666,4294967296,6000,4096,47,32,0.002,3.126919145695865
418819968,302624640,4429185024,11130186780120711168,8042283140302503936,11130186780106555392,8042283140288348160,0.704,4429185024,6000,4224,47,33,0.002,3.1179879560368136
418819968,302624640,4563402752,11467465167396667392,8285988690008211456,11467465167382511616,8285988689994055680,0.7253333333333334,4563402752,6000,4352,47,34,0.002,3.109721432672813
418819968,302624640,4697620480,11804743554672623616,8529694239713918976,11804743554658467840,8529694239699763200,0.7466666666666667,4697620480,6000,4480,47,35,0.002,3.1018240904668346
418819968,302624640,4831838208,12142021941948579840,8773399789419626496,12142021941934424064,8773399789405470720,0.768,4831838208,6000,4608,47,36,0.002,3.094706002157181
418819968,302624640,4966055936,12479300329224536064,9017105339125334016,12479300329210380288,9017105339111178240,0.7893333333333333,4966055936,6000,4736,47,37,0.002,3.0871670226333663
418819968,302624640,5100273664,12816578716500492288,9260810888831041536,12816578716486336512,9260810888816885760,0.8106666666666666,5100273664,6000,4864,47,38,0.002,3.080776325543411
418819968,302624640,5234491392,13153857103776448512,9504516438536749056,13153857103762292736,9504516438522593280,0.832,5234491392,6000,4992,47,39,0.002,3.0748025609646
